date,team1,team1_score,team2,team2_score,map,event,winner,win_margin
2019-09-15,Japaleno,16,AGO,14,Inferno,LOOT.BET Season 4,Japaleno,2
2019-09-15,Japaleno,9,AGO,16,Dust2,LOOT.BET Season 4,AGO,7
2019-09-15,AGO,11,Japaleno,16,Mirage,LOOT.BET Season 4,Japaleno,5
2019-09-15,pro100,13,NewBALLS,16,Train,HardCup,NewBALLS,3
2019-09-15,Salamander,16,bruto500,7,Train,Belgrade Open #3,Salamander,9
2019-09-15,Bpro,16,FATE,14,Train,A1 Gaming League Grand Finals,Bpro,2
2019-09-15,FATE,16,Bpro,8,Overpass,A1 Gaming League Grand Finals,FATE,8
2019-09-15,Bpro,16,FATE,6,Inferno,A1 Gaming League Grand Finals,Bpro,10
2019-09-15,Goodfellas,16,Fiery,7,Overpass,WESG 2019 Brunei Regional Finals,Goodfellas,9
2019-09-15,Fiery,9,Goodfellas,16,Nuke,WESG 2019 Brunei Regional Finals,Goodfellas,7
2019-09-15,Espada,16,Moscow CreepZ,8,Dust2,HardCup,Espada,8
2019-09-15,PSYCHOACTIVE,11,proWince,16,Inferno,Belgrade Open #3,proWince,5
2019-09-15,balenciaga,16,ARMADA,11,Vertigo,Belgrade Open #3,balenciaga,5
2019-09-15,Espada,7,Unique,16,Dust2,HardCup,Unique,9
2019-09-15,really weird,16,PC419,11,Inferno,ESL Pro League Season 10 Oceania Qualifier 1,really weird,5
2019-09-15,PC419,14,really weird,16,Vertigo,ESL Pro League Season 10 Oceania Qualifier 1,really weird,2
2019-09-15,Bulls,14,NET-FLX,16,Mirage,eXTREMESLAND 2019 Lebanon,NET-FLX,2
2019-09-15,Bulls,20,NET-FLX,22,Vertigo,eXTREMESLAND 2019 Lebanon,NET-FLX,2
2019-09-15,Moscow CreepZ,16,Future Perfect,10,Dust2,HardCup,Moscow CreepZ,6
2019-09-15,Espada,16,Moscow CreepZ,12,Dust2,HardCup,Espada,4
2019-09-15,PC419,16,Genuine,10,Inferno,ESL Pro League Season 10 Oceania Qualifier 1,PC419,6
2019-09-15,PC419,16,Genuine,9,Mirage,ESL Pro League Season 10 Oceania Qualifier 1,PC419,7
2019-09-15,Future Perfect,7,Unique,16,Nuke,HardCup,Unique,9
2019-09-15,Stomps Money Crew,12,Precision,16,Dust2,Fragadelphia 13,Precision,4
2019-09-15,New Identity,16,Rebirth,7,Dust2,Fragadelphia 13,New Identity,9
2019-09-15,New Identity,16,Rebirth,4,Mirage,Fragadelphia 13,New Identity,12
2019-09-15,Kinesis,11,Big Rods,16,Overpass,Fragadelphia 13,Big Rods,5
2019-09-15,idc go next,16,No Namers,2,Inferno,Fragadelphia 13,idc go next,14
2019-09-15,nTice,6,J Money Crew,16,Train,Fragadelphia 13,J Money Crew,10
2019-09-15,J Money Crew,16,nTice,6,Inferno,Fragadelphia 13,J Money Crew,10
2019-09-15,Mount Olympus,16,Shyboyz,4,Inferno,Fragadelphia 13,Mount Olympus,12
2019-09-15,heX,16,TGS,3,Nuke,Fragadelphia 13,heX,13
2019-09-15,heX,19,TGS,17,Inferno,Fragadelphia 13,heX,2
2019-09-15,TGS,16,heX,5,Dust2,Fragadelphia 13,TGS,11
2019-09-15,Thunder Logic,17,Monstars,19,Nuke,Fragadelphia 13,Monstars,2
2019-09-15,Monstars,16,Thunder Logic,6,Mirage,Fragadelphia 13,Monstars,10
2019-09-15,Mount Olympus,16,Triumph,11,Dust2,Fragadelphia 13,Mount Olympus,5
2019-09-15,Precision,16,ClearVision,12,Dust2,Fragadelphia 13,Precision,4
2019-09-15,New Identity,16,Kinesis,4,Dust2,Fragadelphia 13,New Identity,12
2019-09-15,New Identity,16,Kinesis,4,Mirage,Fragadelphia 13,New Identity,12
2019-09-15,idc go next,6,J Money Crew,16,Nuke,Fragadelphia 13,J Money Crew,10
2019-09-15,J Money Crew,16,idc go next,8,Inferno,Fragadelphia 13,J Money Crew,8
2019-09-15,Precision,13,Kinesis,16,Nuke,Fragadelphia 13,Kinesis,3
2019-09-15,TGS,16,Triumph,12,Dust2,Fragadelphia 13,TGS,4
2019-09-15,TGS,16,Triumph,6,Inferno,Fragadelphia 13,TGS,10
2019-09-15,Thunder Logic,16,ClearVision,6,Mirage,Fragadelphia 13,Thunder Logic,10
2019-09-15,ClearVision,11,Thunder Logic,16,Train,Fragadelphia 13,Thunder Logic,5
2019-09-15,No Namers,5,nTice,16,Mirage,Fragadelphia 13,nTice,11
2019-09-15,nTice,16,No Namers,13,Inferno,Fragadelphia 13,nTice,3
2019-09-15,idc go next,16,Mount Olympus,5,Mirage,Fragadelphia 13,idc go next,11
2019-09-15,Mount Olympus,16,idc go next,19,Inferno,Fragadelphia 13,idc go next,3
2019-09-15,heX,16,Shyboyz,11,Inferno,Fragadelphia 13,heX,5
2019-09-15,heX,16,Shyboyz,9,Dust2,Fragadelphia 13,heX,7
2019-09-15,Rebirth,16,Big Rods,7,Overpass,Fragadelphia 13,Rebirth,9
2019-09-15,Big Rods,7,Rebirth,16,Nuke,Fragadelphia 13,Rebirth,9
2019-09-15,Stomps Money Crew,7,Monstars,16,Inferno,Fragadelphia 13,Monstars,9
2019-09-15,Monstars,16,Stomps Money Crew,4,Mirage,Fragadelphia 13,Monstars,12
2019-09-15,Kinesis,16,Precision,14,Train,Fragadelphia 13,Kinesis,2
2019-09-15,Triumph,16,TGS,11,Nuke,Fragadelphia 13,Triumph,5
2019-09-15,Thunder Logic,13,ClearVision,16,Overpass,Fragadelphia 13,ClearVision,3
2019-09-16,W7M,16,Isurus,10,Mirage,Brasileirão Season 1,W7M,6
2019-09-16,Isurus,12,W7M,16,Inferno,Brasileirão Season 1,W7M,4
2019-09-16,Sharks,13,eUnited,16,Nuke,DreamHack Masters Malmö 2019 North America Closed Qualifier,eUnited,3
2019-09-16,eUnited,16,Sharks,3,Vertigo,DreamHack Masters Malmö 2019 North America Closed Qualifier,eUnited,13
2019-09-16,pro100,16,NewBALLS,8,Train,HardCup,pro100,8
2019-09-16,pro100,16,NewBALLS,8,Overpass,HardCup,pro100,8
2019-09-16,mousesports,16,CR4ZY,13,Dust2,DreamHack Masters Malmö 2019 Europe Closed Qualifier,mousesports,3
2019-09-16,CR4ZY,7,mousesports,16,Inferno,DreamHack Masters Malmö 2019 Europe Closed Qualifier,mousesports,9
2019-09-16,Japaleno,16,Heroic,10,Overpass,ECS Season 8 Europe Week 1,Japaleno,6
2019-09-16,Japaleno,16,Heroic,12,Inferno,ECS Season 8 Europe Week 1,Japaleno,4
2019-09-16,Heroic,16,Japaleno,6,Mirage,ECS Season 8 Europe Week 1,Heroic,10
2019-09-16,ATK,10,Sharks,16,Vertigo,DreamHack Masters Malmö 2019 North America Closed Qualifier,Sharks,6
2019-09-16,ATK,16,Sharks,10,Train,DreamHack Masters Malmö 2019 North America Closed Qualifier,ATK,6
2019-09-16,Sharks,16,ATK,9,Dust2,DreamHack Masters Malmö 2019 North America Closed Qualifier,Sharks,7
2019-09-16,forZe,16,Ambush,3,Train,ECS Season 8 Europe Week 1,forZe,13
2019-09-16,Ambush,16,forZe,10,Inferno,ECS Season 8 Europe Week 1,Ambush,6
2019-09-16,Ambush,14,forZe,16,Overpass,ECS Season 8 Europe Week 1,forZe,2
2019-09-16,Demise,14,Movistar Riders,16,Inferno,ESEA MDL Season 32 Europe,Movistar Riders,2
2019-09-16,BIG,16,Gambit Youngsters,5,Mirage,European Champions Cup,BIG,11
2019-09-16,Gambit Youngsters,11,BIG,16,Dust2,European Champions Cup,BIG,5
2019-09-16,GamerLegion,5,CR4ZY,16,Vertigo,DreamHack Masters Malmö 2019 Europe Closed Qualifier,CR4ZY,11
2019-09-16,CR4ZY,16,GamerLegion,9,Inferno,DreamHack Masters Malmö 2019 Europe Closed Qualifier,CR4ZY,7
2019-09-16,forZe,10,mousesports,16,Mirage,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,mousesports,6
2019-09-16,forZe,4,mousesports,16,Dust2,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,mousesports,12
2019-09-16,AVANGAR,16,Virtus.pro,6,Inferno,ECS Season 8 Europe Week 1,AVANGAR,10
2019-09-16,Virtus.pro,11,AVANGAR,16,Dust2,ECS Season 8 Europe Week 1,AVANGAR,5
2019-09-16,AVANGAR,13,Virtus.pro,16,Mirage,ECS Season 8 Europe Week 1,Virtus.pro,3
2019-09-16,Heretics,9,fnatic,16,Mirage,ECS Season 8 Europe Week 1,fnatic,7
2019-09-16,fnatic,16,Heretics,14,Dust2,ECS Season 8 Europe Week 1,fnatic,2
2019-09-16,NewBALLS,16,Espada,6,Mirage,HardCup,NewBALLS,10
2019-09-16,Espada,16,NewBALLS,13,Train,HardCup,Espada,3
2019-09-16,NewBALLS,22,Espada,18,Vertigo,HardCup,NewBALLS,4
2019-09-16,OpTic,13,forZe,16,Mirage,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,forZe,3
2019-09-16,Gambit Youngsters,16,Illuminar,12,Train,European Champions Cup,Gambit Youngsters,4
2019-09-16,Gambit Youngsters,16,Illuminar,9,Overpass,European Champions Cup,Gambit Youngsters,7
2019-09-16,ex-Epsilon,8,mousesports,16,Dust2,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,mousesports,8
2019-09-16,BIG,16,AVANGAR,11,Inferno,European Champions Cup,BIG,5
2019-09-16,pro100,16,Unique,9,Dust2,HardCup,pro100,7
2019-09-16,Unique,2,pro100,16,Inferno,HardCup,pro100,14
2019-09-16,Unique,16,pro100,4,Nuke,HardCup,Unique,12
2019-09-16,SJ,16,Nordavind,8,Inferno,LOOT.BET Season 4,SJ,8
2019-09-16,Nordavind,16,SJ,4,Overpass,LOOT.BET Season 4,Nordavind,12
2019-09-16,Nordavind,14,SJ,16,Nuke,LOOT.BET Season 4,SJ,2
2019-09-16,Grayhound,16,Genuine,2,Nuke,DreamHack Masters Malmö 2019 Oceania Closed Qualifier,Grayhound,14
2019-09-16,Genuine,6,Grayhound,16,Mirage,DreamHack Masters Malmö 2019 Oceania Closed Qualifier,Grayhound,10
2019-09-16,Grayhound,16,Genuine,6,Train,DreamHack Masters Malmö 2019 Oceania Closed Qualifier,Grayhound,10
2019-09-16,Chiefs,11,Grayhound,16,Inferno,DreamHack Masters Malmö 2019 Oceania Closed Qualifier,Grayhound,5
2019-09-16,Grayhound,16,Chiefs,7,Dust2,DreamHack Masters Malmö 2019 Oceania Closed Qualifier,Grayhound,9
2019-09-16,BTRG,16,5orgless,1,Train,ESL Pro League Season 9 Asia Relegation,BTRG,15
2019-09-16,5orgless,9,BTRG,16,Nuke,ESL Pro League Season 9 Asia Relegation,BTRG,7
2019-09-16,New Identity,5,J Money Crew,16,Nuke,Fragadelphia 13,J Money Crew,11
2019-09-16,J Money Crew,16,New Identity,13,Mirage,Fragadelphia 13,J Money Crew,3
2019-09-16,J Money Crew,16,New Identity,9,Dust2,Fragadelphia 13,J Money Crew,7
2019-09-16,Monstars,13,J Money Crew,16,Nuke,Fragadelphia 13,J Money Crew,3
2019-09-16,J Money Crew,16,Monstars,12,Mirage,Fragadelphia 13,J Money Crew,4
2019-09-16,Monstars,16,Thunder Logic,5,Nuke,Fragadelphia 13,Monstars,11
2019-09-17,Liquid,14,Sharks,16,Mirage,ECS Season 8 North America Week 1,Sharks,2
2019-09-17,Liquid,13,Sharks,16,Vertigo,ECS Season 8 North America Week 1,Sharks,3
2019-09-17,Envy,16,eUnited,9,Mirage,DreamHack Masters Malmö 2019 North America Closed Qualifier,Envy,7
2019-09-17,eUnited,16,Envy,14,Inferno,DreamHack Masters Malmö 2019 North America Closed Qualifier,eUnited,2
2019-09-17,Envy,16,eUnited,10,Nuke,DreamHack Masters Malmö 2019 North America Closed Qualifier,Envy,6
2019-09-17,DETONA,11,W7M,16,Inferno,Brasil Game Show 2019,W7M,5
2019-09-17,W7M,16,DETONA,9,Train,Brasil Game Show 2019,W7M,7
2019-09-17,Movistar Riders,22,Giants,19,Vertigo,La Copa 2019,Movistar Riders,3
2019-09-17,Giants,15,Movistar Riders,19,Train,La Copa 2019,Movistar Riders,4
2019-09-17,fnatic,13,AVANGAR,16,Train,ECS Season 8 Europe Week 1,AVANGAR,3
2019-09-17,AVANGAR,6,fnatic,16,Dust2,ECS Season 8 Europe Week 1,fnatic,10
2019-09-17,fnatic,14,AVANGAR,16,Mirage,ECS Season 8 Europe Week 1,AVANGAR,2
2019-09-17,OpTic,16,Sprout,10,Overpass,European Champions Cup,OpTic,6
2019-09-17,Sprout,8,OpTic,16,Dust2,European Champions Cup,OpTic,8
2019-09-17,AGO,16,Japaleno,6,Mirage,ESEA MDL Season 32 Europe,AGO,10
2019-09-17,G2,22,GamerLegion,20,Train,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,G2,2
2019-09-17,GamerLegion,11,G2,16,Dust2,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,G2,5
2019-09-17,GamerLegion,16,G2,14,Overpass,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,GamerLegion,2
2019-09-17,Japaleno,7,HAVU,16,Train,ESEA MDL Season 32 Europe,HAVU,9
2019-09-17,Heretics,16,VodkaJuniors,8,Nuke,La Copa 2019,Heretics,8
2019-09-17,Heretics,7,VodkaJuniors,16,Mirage,La Copa 2019,VodkaJuniors,9
2019-09-17,Heretics,16,VodkaJuniors,12,Inferno,La Copa 2019,Heretics,4
2019-09-17,G2,16,One More Time,8,Dust2,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,G2,8
2019-09-17,Illuminar,9,Gambit Youngsters,16,Vertigo,European Champions Cup,Gambit Youngsters,7
2019-09-17,Gambit Youngsters,19,Illuminar,16,Mirage,European Champions Cup,Gambit Youngsters,3
2019-09-17,GamerLegion,16,Heroic,0,Overpass,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,GamerLegion,16
2019-09-17,SJ,16,Lyngby Vikings,9,Train,NEST Pro: EU & CIS Qualifier,SJ,7
2019-09-17,Lyngby Vikings,8,SJ,16,Nuke,NEST Pro: EU & CIS Qualifier,SJ,8
2019-09-17,Lyngby Vikings,16,SJ,14,Inferno,NEST Pro: EU & CIS Qualifier,Lyngby Vikings,2
2019-09-17,Recursive,16,Genuine,12,Inferno,ESL Pro League Season 10 Oceania Qualifier 2,Recursive,4
2019-09-17,Recursive,16,Genuine,14,Dust2,ESL Pro League Season 10 Oceania Qualifier 2,Recursive,2
2019-09-17,5POWER,15,JiJieHao,19,Inferno,IEM Beijing 2019 Greater China Open Qualifier #1,JiJieHao,4
2019-09-17,JiJieHao,17,5POWER,19,Train,IEM Beijing 2019 Greater China Open Qualifier #1,5POWER,2
2019-09-17,5POWER,20,JiJieHao,22,Mirage,IEM Beijing 2019 Greater China Open Qualifier #1,JiJieHao,2
2019-09-17,EHOME,16,Lynn Vision,14,Overpass,IEM Beijing 2019 Greater China Open Qualifier #1,EHOME,2
2019-09-17,Lynn Vision,8,EHOME,16,Nuke,IEM Beijing 2019 Greater China Open Qualifier #1,EHOME,8
2019-09-17,EHOME,10,Lynn Vision,16,Inferno,IEM Beijing 2019 Greater China Open Qualifier #1,Lynn Vision,6
2019-09-17,AVANGAR,13,Illuminar,16,Vertigo,European Champions Cup,Illuminar,3
2019-09-17,Illuminar,16,AVANGAR,9,Inferno,European Champions Cup,Illuminar,7
2019-09-17,Copenhagen Flames,16,ex-Epsilon,9,Mirage,LOOT.BET Season 4,Copenhagen Flames,7
2019-09-17,Copenhagen Flames,16,ex-Epsilon,5,Nuke,LOOT.BET Season 4,Copenhagen Flames,11
2019-09-17,Copenhagen Flames,12,ex-Epsilon,16,Inferno,LOOT.BET Season 4,ex-Epsilon,4
2019-09-17,Cloud9,16,ex-Luminosity,10,Train,ECS Season 8 North America Week 1,Cloud9,6
2019-09-17,ex-Luminosity,13,Cloud9,16,Overpass,ECS Season 8 North America Week 1,Cloud9,3
2019-09-17,Cloud9,9,ex-Luminosity,16,Inferno,ECS Season 8 North America Week 1,ex-Luminosity,7
2019-09-17,Singularity,6,NRG,16,Inferno,ECS Season 8 North America Week 1,NRG,10
2019-09-17,Singularity,16,NRG,12,Overpass,ECS Season 8 North America Week 1,Singularity,4
2019-09-17,NRG,16,Singularity,9,Nuke,ECS Season 8 North America Week 1,NRG,7
2019-09-17,ATK,16,Mythic,4,Overpass,ESEA MDL Season 32 North America,ATK,12
2019-09-17,Keyd,16,RED Canids,12,Mirage,Brasileirão Season 1,Keyd,4
2019-09-17,RED Canids,15,Keyd,19,Nuke,Brasileirão Season 1,Keyd,4
2019-09-17,eUnited,13,Liquid,16,Nuke,ECS Season 8 North America Week 1,Liquid,3
2019-09-17,eUnited,3,Liquid,16,Mirage,ECS Season 8 North America Week 1,Liquid,13
2019-09-17,eUnited,16,Liquid,11,Overpass,ECS Season 8 North America Week 1,eUnited,5
2019-09-17,Sharks,16,INTZ,7,Mirage,ECS Season 8 North America Week 1,Sharks,9
2019-09-17,INTZ,12,Sharks,16,Vertigo,ECS Season 8 North America Week 1,Sharks,4
2019-09-18,NRG,16,Cloud9,13,Dust2,ECS Season 8 North America Week 1,NRG,3
2019-09-18,NRG,16,Cloud9,9,Nuke,ECS Season 8 North America Week 1,NRG,7
2019-09-18,DETONA,19,RED Canids,17,Dust2,Brasileirão Season 1,DETONA,2
2019-09-18,DETONA,16,RED Canids,6,Train,Brasileirão Season 1,DETONA,10
2019-09-18,Movistar Riders,5,OpTic,16,Train,European Champions Cup,OpTic,11
2019-09-18,OpTic,16,Movistar Riders,8,Nuke,European Champions Cup,OpTic,8
2019-09-18,mousesports,22,Tricked,20,Mirage,V4 Future Sports Festival 2019,mousesports,2
2019-09-18,mousesports,14,Tricked,16,Nuke,V4 Future Sports Festival 2019,Tricked,2
2019-09-18,Tricked,10,mousesports,16,Dust2,V4 Future Sports Festival 2019,mousesports,6
2019-09-18,One More Time,12,Heroic,16,Dust2,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,Heroic,4
2019-09-18,Heroic,16,One More Time,4,Mirage,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,Heroic,12
2019-09-18,einheit,19,x6tence,17,Mirage,La Copa 2019,einheit,2
2019-09-18,x6tence,16,einheit,6,Overpass,La Copa 2019,x6tence,10
2019-09-18,einheit,19,x6tence,17,Inferno,La Copa 2019,einheit,2
2019-09-18,Japaleno,8,forZe,16,Inferno,ECS Season 8 Europe Week 1,forZe,8
2019-09-18,Japaleno,8,forZe,16,Mirage,ECS Season 8 Europe Week 1,forZe,8
2019-09-18,forZe,13,Japaleno,16,Overpass,ECS Season 8 Europe Week 1,Japaleno,3
2019-09-18,OpTic,6,DreamEaters,16,Overpass,European Champions Cup,DreamEaters,10
2019-09-18,OpTic,12,DreamEaters,16,Dust2,European Champions Cup,DreamEaters,4
2019-09-18,MAD Lions,16,Queso,12,Inferno,La Copa 2019,MAD Lions,4
2019-09-18,Queso,9,MAD Lions,16,Train,La Copa 2019,MAD Lions,7
2019-09-18,ex-Epsilon,16,OpTic,9,Train,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,ex-Epsilon,7
2019-09-18,ex-Epsilon,16,OpTic,11,Inferno,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,ex-Epsilon,5
2019-09-18,OpTic,16,ex-Epsilon,2,Nuke,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,OpTic,14
2019-09-18,MIBR,16,GAMERZONE,9,Mirage,V4 Future Sports Festival 2019,MIBR,7
2019-09-18,GAMERZONE,11,MIBR,16,Train,V4 Future Sports Festival 2019,MIBR,5
2019-09-18,MIBR,12,GAMERZONE,16,Inferno,V4 Future Sports Festival 2019,GAMERZONE,4
2019-09-18,Sprout,4,Movistar Riders,16,Inferno,European Champions Cup,Movistar Riders,12
2019-09-18,Movistar Riders,14,Sprout,16,Train,European Champions Cup,Sprout,2
2019-09-18,Sprout,13,Movistar Riders,16,Nuke,European Champions Cup,Movistar Riders,3
2019-09-18,Copenhagen Flames,16,Illuminar,9,Dust2,NEST Pro: EU & CIS Qualifier,Copenhagen Flames,7
2019-09-18,Copenhagen Flames,16,Illuminar,14,Vertigo,NEST Pro: EU & CIS Qualifier,Copenhagen Flames,2
2019-09-18,Illuminar,16,Copenhagen Flames,14,Train,NEST Pro: EU & CIS Qualifier,Illuminar,2
2019-09-18,E-RIVALS,13,mousesports,16,Inferno,V4 Future Sports Festival 2019,mousesports,3
2019-09-18,mousesports,16,E-RIVALS,8,Dust2,V4 Future Sports Festival 2019,mousesports,8
2019-09-18,DreamEaters,19,Movistar Riders,15,Mirage,European Champions Cup,DreamEaters,4
2019-09-18,Movistar Riders,14,DreamEaters,16,Train,European Champions Cup,DreamEaters,2
2019-09-18,JiJieHao,10,EHOME,16,Nuke,IEM Beijing 2019 Greater China Open Qualifier #1,EHOME,6
2019-09-18,EHOME,19,JiJieHao,16,Mirage,IEM Beijing 2019 Greater China Open Qualifier #1,EHOME,3
2019-09-18,Ground Zero,22,Paradox,20,Dust2,ESEA MDL Season 32 Australia,Ground Zero,2
2019-09-18,ZOOWEEMAMA,14,Bizarre,16,Mirage,ESEA MDL Season 32 Australia,Bizarre,2
2019-09-18,Heretics,10,SMASH,16,Overpass,LOOT.BET Season 4,SMASH,6
2019-09-18,SMASH,8,Heretics,16,Dust2,LOOT.BET Season 4,Heretics,8
2019-09-18,Heretics,6,SMASH,16,Train,LOOT.BET Season 4,SMASH,10
2019-09-18,Recursive,16,Bizarre,8,Inferno,ESEA MDL Season 32 Australia,Recursive,8
2019-09-18,ZOOWEEMAMA,16,Parallax,12,Inferno,ESEA MDL Season 32 Australia,ZOOWEEMAMA,4
2019-09-18,PC419,16,Dippers,8,Vertigo,ESEA MDL Season 32 Australia,PC419,8
2019-09-18,Virtus.pro,8,Tricked,16,Nuke,V4 Future Sports Festival 2019,Tricked,8
2019-09-18,madlikewizards,16,Jade,10,Mirage,ESL Pro League Season 10 Oceania Qualifier 2,madlikewizards,6
2019-09-18,Tricked,16,Virtus.pro,14,Mirage,V4 Future Sports Festival 2019,Tricked,2
2019-09-18,Jade,12,madlikewizards,16,Inferno,ESL Pro League Season 10 Oceania Qualifier 2,madlikewizards,4
2019-09-18,Recursive,16,SYF,7,Inferno,ESEA MDL Season 32 Australia,Recursive,9
2019-09-18,Bushido Boyz,19,Divine,17,Inferno,ESEA MDL Season 32 North America,Bushido Boyz,2
2019-09-18,Hentai Hooligans,16,LiViD,1,Mirage,ESEA MDL Season 32 North America,Hentai Hooligans,15
2019-09-18,Big Frames,16,Monstars,5,Nuke,ESEA MDL Season 32 North America,Big Frames,11
2019-09-18,LiViD,7,Rap Gang,16,Nuke,ESEA MDL Season 32 North America,Rap Gang,9
2019-09-19,GamerLegion,19,Heroic,22,Inferno,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,Heroic,3
2019-09-19,Heroic,16,GamerLegion,9,Mirage,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,Heroic,7
2019-09-19,adwokacik,16,GAMERZONE,12,Inferno,V4 Future Sports Festival 2019,adwokacik,4
2019-09-19,adwokacik,16,GAMERZONE,9,Mirage,V4 Future Sports Festival 2019,adwokacik,7
2019-09-19,AVANGAR,16,forZe,3,Train,ECS Season 8 Europe Week 1,AVANGAR,13
2019-09-19,AVANGAR,14,forZe,16,Inferno,ECS Season 8 Europe Week 1,forZe,2
2019-09-19,forZe,9,AVANGAR,16,Dust2,ECS Season 8 Europe Week 1,AVANGAR,7
2019-09-19,Gambit Youngsters,12,DreamEaters,16,Overpass,European Champions Cup,DreamEaters,4
2019-09-19,Gambit Youngsters,6,DreamEaters,16,Dust2,European Champions Cup,DreamEaters,10
2019-09-19,PACT,15,Japaleno,19,Inferno,ESEA MDL Season 32 Europe,Japaleno,4
2019-09-19,ex-Epsilon,2,forZe,16,Mirage,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,forZe,14
2019-09-19,ex-Epsilon,16,forZe,5,Dust2,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,ex-Epsilon,11
2019-09-19,forZe,16,ex-Epsilon,11,Inferno,GG.BET Beijing Invitational - IEM Beijing 2019 Qualifier,forZe,5
2019-09-19,NiP,6,MIBR,16,Dust2,V4 Future Sports Festival 2019,MIBR,10
2019-09-19,MIBR,22,NiP,20,Inferno,V4 Future Sports Festival 2019,MIBR,2
2019-09-19,Nordavind,16,Heretics,7,Overpass,NEST Pro: EU & CIS Qualifier,Nordavind,9
2019-09-19,Nordavind,16,Heretics,11,Mirage,NEST Pro: EU & CIS Qualifier,Nordavind,5
2019-09-19,Lucid Dream,16,Mazaalai,8,Dust2,IEM Beijing 2019 Asia Open Qualifier #1,Lucid Dream,8
2019-09-19,Mazaalai,14,Lucid Dream,16,Nuke,IEM Beijing 2019 Asia Open Qualifier #1,Lucid Dream,2
2019-09-19,Bren,16,BOOT,5,Train,IEM Beijing 2019 Asia Open Qualifier #1,Bren,11
2019-09-19,Bren,16,BOOT,14,Nuke,IEM Beijing 2019 Asia Open Qualifier #1,Bren,2
2019-09-19,BOOT,16,Bren,8,Dust2,IEM Beijing 2019 Asia Open Qualifier #1,BOOT,8
2019-09-19,Genuine,16,rewound,2,Train,ESEA MDL Season 32 Australia,Genuine,14
2019-09-19,E-RIVALS,14,Virtus.pro,16,Mirage,V4 Future Sports Festival 2019,Virtus.pro,2
2019-09-19,Virtus.pro,16,E-RIVALS,7,Inferno,V4 Future Sports Festival 2019,Virtus.pro,9
2019-09-19,TRIDENT,8,Ground Zero,16,Mirage,LPL Pro League Season 3,Ground Zero,8
2019-09-19,Ground Zero,16,TRIDENT,9,Dust2,LPL Pro League Season 3,Ground Zero,7
2019-09-19,Mazaalai,16,BTRG,14,Train,IEM Beijing 2019 Asia Open Qualifier #1,Mazaalai,2
2019-09-19,D13,8,BOOT,16,Nuke,IEM Beijing 2019 Asia Open Qualifier #1,BOOT,8
2019-09-19,Bren,16,AUGUST,3,Nuke,IEM Beijing 2019 Asia Open Qualifier #1,Bren,13
2019-09-19,Lucid Dream,16,Entity,6,Dust2,IEM Beijing 2019 Asia Open Qualifier #1,Lucid Dream,10
2019-09-19,Buckets,12,Genuine,16,Train,ESEA MDL Season 32 Australia,Genuine,4
2019-09-19,ORDER,16,rewound,6,Nuke,ESEA MDL Season 32 Australia,ORDER,10
2019-09-19,Japaleno,10,Se7en,16,Dust2,LOOT.BET Season 4,Se7en,6
2019-09-19,Japaleno,11,Se7en,16,Inferno,LOOT.BET Season 4,Se7en,5
2019-09-19,Paradox,16,Bizarre,12,Inferno,ESEA MDL Season 32 Australia,Paradox,4
2019-09-19,adwokacik,3,NiP,16,Overpass,V4 Future Sports Festival 2019,NiP,13
2019-09-19,NiP,19,adwokacik,16,Train,V4 Future Sports Festival 2019,NiP,3
2019-09-19,Corvidae,16,SYF,10,Overpass,LPL Pro League Season 3,Corvidae,6
2019-09-19,SYF,12,Corvidae,16,Train,LPL Pro League Season 3,Corvidae,4
2019-09-19,Hentai Hooligans,7,Rap Gang,16,Mirage,ESEA MDL Season 32 North America,Rap Gang,9
2019-09-19,TeamOne,13,Divine,16,Overpass,ESEA MDL Season 32 North America,Divine,3
